Herkunftsort,URI
Langenschiltach (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Innertkirchen BE,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Rüti (Schönholzerswilen) TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Mundelsheim (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Aachen (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Mühletobel TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Boltshausen TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Kehlhof TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Untermauren TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Hessen-Kassel (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Dottingen SG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Altburg (Regensdorf),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Attiswil BE,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Helmishub (Sitterdorf) TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Sankt Antönien Rüti GR,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Mett BE,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Halberstadt (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Welschneureut (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Wilen (Sitterdorf) TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Andhausen TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Wattenwil BE,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Plakten (Bauma),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Pünten (Meilen),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Münklingen (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Unteres Aeugstertal,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Oberhausen (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Dürrenbüchig (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Lengwil TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Unterberg (Fischenthal),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Herrenberg (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Hintere Höhe (Hirzel),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Rosswag (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Kaltenbrunnen TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Betzingen (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Altengarten TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Schüpfheim (Raat),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Unterseelmatten,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Itaslen (Bichelsee) TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Engelberg (Stallikon),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Schleifetobel (Horgen),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Untermoos (Rüti),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Spittel (Stäfa),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Coinsins VD,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Wil (Fischenthal),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Weier (Wald),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Girriet (Hinwil),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Schür (Pfäffikon),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Kirchuster (Uster),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Neuneck (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Littenheid TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Löhli (Bäretswil),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Tal (Kurzdorf) TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Bäch (Oetwil am See),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Haberrüti (Wald),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Vorderberg (Wald),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Hinterberg (Wald),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Oberbräch (Fischenthal),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Wilenhof (Kloten),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Sülchböhl (Sternenberg),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Hornberg,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Augst BL,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Argentan (Orne) (Frankreich),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Saint-Aubin (Mayenne) (Frankreich),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Genadien (Eure) (Frankreich),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Lishivenhe (Frankreich),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Marignac (Frankreich),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Rüti bei Büren BE,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Asperg (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Lantsch GR,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Brotegg (Frauenfeld) TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Leimgrub TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Kolbenhof,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Oberkochen (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Guggach (Wipkingen),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Grötzingen (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Wittgenborn (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Rüegsau BE,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Mülenen (Richterswil),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Stettlen BE,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Burghalden TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Laichingen (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Siselen BE,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Kohlboden (Sternenberg),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Wald (Sternenberg),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Rossweid (Sternenberg),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Leutershausen (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Breitenlandenberg,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Oberspitzwies,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Neugut (Sternenberg),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Unterspitzwies,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Untereichholz AG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Riniken AG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Aeschi BE,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Rehborn (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
AU (Zell),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Ringetshalden,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Sack (Hinwil),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Scheug,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Oberkreuzlen (Oetwil am See),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Bisekel,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Workum (Friesland) (Niederlande),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Burgbernheim (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Landsacker (Dürnten),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Marschlins GR,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Schauenberg,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Halde (Bauma),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Kümberg (Turbenthal),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Wassberg (Maur),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Boudry NE,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Widerzell (Bubikon),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Bühl (Turbenthal),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Frohbühl (Oetwil am See),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Giebenach BL,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Sparrenau,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Brand (Fischenthal),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Sülchboden,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Neuhof,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Gsteig [bei Interlaken] BE,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Nods BE,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Gimel VD,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Villiers NE,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Schweizersholz TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Lanterswil TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Braunfels (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Höfli (Langnau am Albis),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Buckten BL,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Müselbach SG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Schwabegg (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Eppingen (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Haslach (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Kolbingen (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Elzig (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Hebenegg (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Münchroth (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Eggenthal (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Leipferdingen (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Gundelfingen (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Root LU,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Amt Tuttlingen (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Fürkwangen,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Wurmlingen (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Frick AG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Estavayer-le-Lac FR,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Weierholz,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Sallanches (Frankreich),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Ammenhausen TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Öhningen (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Payerne VD,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Leutschau (Slowakei),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Bissegg TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Gennersbrunn SH,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Glottertal (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Görwihl (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Schönau TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Wasenweiler (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Hugstetten (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Goldscheuer (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Schweikhof (Seen),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Jena (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Asp AG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Eichdorf,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Masmünster (Frankreich),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Torgau (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Bitenberg,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Gelen,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Ziegelriet,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Bäriswil BE,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Wilen (Toggenburg) SG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Alterswil SG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Bönnigheim (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Egg (Eglisau),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Oberbüren SG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Eberbach (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Au SG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Limpach BE,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Bonvillars VD,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Eppenstein TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Sennheim (Frankreich),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Löhlwangen (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Kippenheimweiler (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Feuerbach,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Rubis,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Olten,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Röthenbach BE,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Hinterbernegg,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Oberforrenmoos,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Machdorf,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Hörhausen TG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Rietberg,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
NN,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Geinsheim (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Strimpel,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Bonneville (Frankreich),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Rothenburg LU,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Lauchringen (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Heiterswil SG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Utzenstorf BE,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Herweg,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Sitten VS,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Sankt Antoni,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Bechhofen (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Müswangen LU,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Fläsch GR,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Werdenberg (Herrschaft) SG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Schingut,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Wohlen AG,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Fohren,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Nieder...,https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Grömbach (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Stammheim (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
Eichsel (Deutschland),https://github.com/stazh/sw-ehedaten/tree/main/data/PlaceName_00001
