Nachname,URI
Käsermann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kaesermann
Hekers,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hekers
Marmet,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Marmet
Schlumberger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schlumberger
Aeschbach,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Aeschbach
Willmodinger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Willmodinger
Trauth,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Trauth
Hauffe,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hauffe
Raupp,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Raupp
Hauffer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hauffer
Rämisperger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Raemisperger
Bachfoner,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bachfoner
Moreillon,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Moreillon
Schönthal,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schoenthal
Desailloux,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Desailloux
Bouvier,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bouvier
Chédel,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Chedel
Cornu,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Cornu
Zanger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Zanger
Willenegger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Willenegger
Reinlin,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Reinlin
Freiberger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Freiberger
Margeron,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Margeron
Tschaggeny,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Tschaggeny
Miliet,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Miliet
Bergerli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bergerli
Ludy,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ludy
Wänkler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Waenkler
Weser,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Weser
Benedikt,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Benedikt
Brier,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Brier
Landös,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Landoes
Foss,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Foss
Schweri,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schweri
Rank,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Rank
Katlschmid,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Katlschmid
Kathrin,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kathrin
Küni,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kueni
Wilhaupt,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Wilhaupt
Grubli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Grubli
Kleinkenen,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kleinkenen
Othli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Othli
Schneg,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schneg
Fla...,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Fla
Hücheli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Huecheli
Selbster,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Selbster
Oelikeller,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Oelikeller
Spöchsli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Spoechsli
Run,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Run
Schwerz,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schwerz
Stössler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Stoessler
Dannenmann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Dannenmann
Gydon,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gydon
Jans,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Jans
Briegger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Briegger
Olber,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Olber
Hessler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hessler
Gader,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gader
Kattler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kattler
Pariner,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Pariner
Heitersberger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Heitersberger
Lereth,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Lereth
Me...li,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Meli
Schürgdenbrand,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schuergdenbrand
Klossheini,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Klossheini
Fuster,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Fuster
Manuel,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Manuel
Trünin,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Truenin
Moel,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Moel
Felch,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Felch
Schorrdorfer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schorrdorfer
Meyland,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Meyland
Bick,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bick
Jubler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Jubler
Merkler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Merkler
Ryf,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ryf
Wollin,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Wollin
Schlenger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schlenger
Hammerschlag,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hammerschlag
Indlekofer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Indlekofer
Eckenstein,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Eckenstein
Dauler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Dauler
Zipperli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Zipperli
Salotter,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Salotter
Schnör,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schnoer
Köngelt,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Koengelt
Frischlin,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Frischlin
Schürer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schuerer
Gretscher,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gretscher
Krattiger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Krattiger
Yrsing,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Yrsing
Lüchmeier,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Luechmeier
Ismann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ismann
Hattler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hattler
Rick,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Rick
Letter,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Letter
Knoblich,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Knoblich
Davornen,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Davornen
Kratzer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kratzer
Guwer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Guwer
Erhardmann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Erhardmann
Hesseling,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hesseling
Härtli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Haertli
Fürwang,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Fuerwang
Brüll,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bruell
Kilchmattler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kilchmattler
Glesser,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Glesser
Rücher,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ruecher
Leeringer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Leeringer
Heli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Heli
Nüferli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Nueferli
Manwert,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Manwert
Masting,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Masting
Gostl,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gostl
Munsch,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Munsch
Rickenbrot,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Rickenbrot
Bendiger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bendiger
Girbel,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Girbel
Husswyler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Husswyler
Weissenberger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Weissenberger
Wiler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Wiler
Karles,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Karles
Villis,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Villis
Gnäplii,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gnaeplii
Bugg,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bugg
Eichmann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Eichmann
Stürz,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Stuerz
Dunkel,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Dunkel
Häl,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hael
Kettler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kettler
Allenberger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Allenberger
Schwerzer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schwerzer
Strom,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Strom
Heckler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Heckler
Stillhard,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Stillhard
Zweier,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Zweier
Käss,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kaess
Nünlist,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Nuenlist
Thellung von Courtelary,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Thellung_von_Courtelary
Bauknecht,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bauknecht
Frenen,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Frenen
Wänsauer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Waensauer
Waldimann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Waldimann
Bankli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bankli
Berchtinger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Berchtinger
Mali,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Mali
Stemm,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Stemm
Landali,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Landali
Herenknecht,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Herenknecht
Jader,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Jader
Köppeler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Koeppeler
Wenginer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Wenginer
Erlinger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Erlinger
Hörnwädel,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hoernwaedel
Getzinger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Getzinger
Hinfelder,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hinfelder
Ruggensperger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ruggensperger
Wasserhamer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Wasserhamer
Renz,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Renz
Oerlinger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Oerlinger
Jönk,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Joenk
Fenn,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Fenn
Böler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Boeler
Elsener,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Elsener
Weitfelder,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Weitfelder
Binzmeier,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Binzmeier
Bonet,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bonet
Schumperli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schumperli
Augster,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Augster
Gercusca,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gercusca
Stüri,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Stueri
Mesanz,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Mesanz
Lenzi,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Lenzi
Meusi,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Meusi
Ul,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ul
Klugermann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Klugermann
Marcesca,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Marcesca
Frönd,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Froend
Mur,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Mur
Nüt,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Nuet
Albuni,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Albuni
Bugen,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bugen
Leffe,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Leffe
Durst,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Durst
Brenz,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Brenz
Eeholzer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Eeholzer
Harnischer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Harnischer
Gresseli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gresseli
Regutti,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Regutti
Kesseli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kesseli
Ladinett,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ladinett
Brutsche,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Brutsche
Seelheim,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Seelheim
Strebi,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Strebi
Henseller,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Henseller
Beetschen,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Beetschen
Nüninger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Nueninger
Brittler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Brittler
Vottel,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Vottel
Nettelmann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Nettelmann
Wiker,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Wiker
Gefer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gefer
Klele,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Klele
Malliard,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Malliard
Melle,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Melle
Schildknecht,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schildknecht
Häckeli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Haeckeli
Hömeli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hoemeli
Thomelin,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Thomelin
Huyuff,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Huyuff
Gysler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gysler
Post,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Post
Lieberger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Lieberger
Kommberger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kommberger
Baumhauer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Baumhauer
Füchtel,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Fuechtel
Bimbler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bimbler
Mümpfart,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Muempfart
Herrnhuber,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Herrnhuber
Guler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Guler
Schüssler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schuessler
Boland,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Boland
Eck,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Eck
Bugel,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bugel
Dass,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Dass
Chappotet,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Chappotet
Salvett,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Salvett
Barfuss,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Barfuss
Bommann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bommann
Terentiani,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Terentiani
Werdmüllre,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Werdmuellre
Danio,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Danio
Tscheurig,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Tscheurig
Schyttli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schyttli
Bar,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bar
Grillée,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Grillee
Rüdisühli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ruedisuehli
Hägler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Haegler
Chopard,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Chopard
Schnabel,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schnabel
Schönblut,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schoenblut
Hertach,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hertach
Bonpied,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bonpied
Rüfenacht,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ruefenacht
Demter,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Demter
Jouvenal,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Jouvenal
Perro,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Perro
Wahlen,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Wahlen
Dollfuss,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Dollfuss
Retter,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Retter
Henner,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Henner
Wäger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Waeger
Streichenberger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Streichenberger
Iselin,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Iselin
Gallafie,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gallafie
Ufleger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ufleger
Füri,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Fueri
Fessler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Fessler
Nebler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Nebler
Heek,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Heek
Eisenmann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Eisenmann
Gerung,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gerung
Bigler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bigler
Blanc,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Blanc
Corbet,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Corbet
Benzinger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Benzinger
Saulcy,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Saulcy
Luppi,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Luppi
von Schwerzenbach,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_von_Schwerzenbach
Schaaff,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schaaff
Schulle,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schulle
Perrottet,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Perrottet
Burnier,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Burnier
Bay,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bay
Monin,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Monin
Irmiger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Irmiger
Köhl,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Koehl
Geckler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Geckler
Barbier,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Barbier
Anker,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Anker
Hildbrand,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hildbrand
Störm,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Stoerm
Boyer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Boyer
Preisendanz,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Preisendanz
Stempelmann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Stempelmann
Keckler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Keckler
Gottrie,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gottrie
Päurli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Paeurli
Schlumof,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schlumof
Victor,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Victor
Philippi,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Philippi
Luginbühl,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Luginbuehl
Gabathuler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gabathuler
Leumann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Leumann
Damien,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Damien
Gertin,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gertin
Hemmerling,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hemmerling
Loriseca,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Loriseca
Löckel,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Loeckel
Kötzler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Koetzler
Prevoit,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Prevoit
Gauvé,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gauve
Koprio,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Koprio
Schühle,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schuehle
Hingger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hingger
Gehret,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gehret
Linsenmeyer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Linsenmeyer
Gotthard,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gotthard
Maigre,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Maigre
Ruckinbrodt,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ruckinbrodt
Mägis,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Maegis
Friedauer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Friedauer
Schick,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schick
Matti,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Matti
von Glafi,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_von_Glafi
Fichte,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Fichte
Keser,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Keser
Widmeier,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Widmeier
Lefevre,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Lefevre
Beldi,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Beldi
Seiron,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Seiron
Saladin,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Saladin
Amweg,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Amweg
