Nachname,URI
Ludi,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ludi
Straub,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Straub
Thurnheer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Thurnheer
Nortiker,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Nortiker
Ludy,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ludy
Stehrenberger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Stehrenberger
Koerber,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Koerber
Einger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Einger
Lormann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Lormann
Röschler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Roeschler
Ebert,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ebert
Bayerli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bayerli
Spaar,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Spaar
Piton,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Piton
Limberger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Limberger
Gysling,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gysling
Mereth,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Mereth
Högger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hoegger
Arolt,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Arolt
Löffelsberger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Loeffelsberger
Chappotet,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Chappotet
Vogelsang,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Vogelsang
Rinderhirt,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Rinderhirt
Wyssling,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Wyssling
Klimmer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Klimmer
Hangarter,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hangarter
Ehrlifein,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ehrlifein
Stürer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Stuerer
Rütsche,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ruetsche
Knorz,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Knorz
Harff,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Harff
Hamser,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hamser
Knorr,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Knorr
Rütschi,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ruetschi
Krauchthaler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Krauchthaler
Brandenstein,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Brandenstein
Batzmann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Batzmann
Krapf,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Krapf
Hotz,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hotz
Abdienst,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Abdienst
Kindiner,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kindiner
Karles,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Karles
Wydenhuber,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Wydenhuber
Bötschi,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Boetschi
Kabis,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kabis
Klele,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Klele
Meinegg,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Meinegg
Schaufler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schaufler
Forter,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Forter
Colmer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Colmer
Büdling,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Buedling
Obermann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Obermann
Harder,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Harder
Zart,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Zart
Dettelbach,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Dettelbach
Rössler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Roessler
Gisler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gisler
Moret,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Moret
Veyre,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Veyre
Reinhard,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Reinhard
Gartenmann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gartenmann
Clauset,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Clauset
Eisenmann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Eisenmann
Sibut,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Sibut
Reinhart,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Reinhart
Hiestand,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hiestand
Klosheim,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Klosheim
Gostl,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gostl
Liebenstein,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Liebenstein
von Bergen,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_von_Bergen
Schäppi,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schaeppi
Prevoit,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Prevoit
Itzinger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Itzinger
Schwend,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schwend
Jetzler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Jetzler
Neusten,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Neusten
Stengler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Stengler
Güntensperger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Guentensperger
Schwenk,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schwenk
Willig,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Willig
Willmodinger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Willmodinger
Werzen,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Werzen
Dessaules,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Dessaules
Edelmann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Edelmann
Ulinger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ulinger
Brawand,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Brawand
Erbach,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Erbach
Kilchmatter,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kilchmatter
Schanolt,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schanolt
Glerin,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Glerin
Guggenbühl,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Guggenbuehl
Baurenfeind,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Baurenfeind
Hürner,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Huerner
Brinkmeier,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Brinkmeier
Hochuli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hochuli
Liggenstorfer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Liggenstorfer
Krösin,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kroesin
Scheinbar,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Scheinbar
Wäspi,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Waespi
Zirer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Zirer
Wäspe,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Waespe
Dudin,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Dudin
Saler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Saler
Tom..rin,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Tomrin
Studler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Studler
Blümli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bluemli
Clauschrist,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Clauschrist
Neipp,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Neipp
Käsmann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kaesmann
Goldberger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Goldberger
Fauré,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Faure
Mosber,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Mosber
Hospitaler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hospitaler
Spenzinger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Spenzinger
Kadr,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kadr
von Graffenried,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_von_Graffenried
Grillée,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Grillee
Breusch,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Breusch
Faustinger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Faustinger
Heggi,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Heggi
Balimann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Balimann
Huggenberg,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Huggenberg
Maigre,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Maigre
Bolleter,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bolleter
Rathmann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Rathmann
Taub,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Taub
Ilg,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ilg
Gladi,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gladi
Rengger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Rengger
Teggler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Teggler
Iter,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Iter
Sauser,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Sauser
Itel,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Itel
Iten,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Iten
Francesca,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Francesca
Völlmin,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Voellmin
Wethli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Wethli
Wäckerle,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Waeckerle
Wäckerli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Waeckerli
Millet,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Millet
Hollewyn,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hollewyn
Zenz,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Zenz
Starker,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Starker
Seeh,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Seeh
Zwingli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Zwingli
Liquiere,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Liquiere
Enghauser,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Enghauser
Zängerli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Zaengerli
von Bieggenholz,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_von_Bieggenholz
Oechslin,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Oechslin
Schumacher,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schumacher
Bernhard,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bernhard
Obermeyer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Obermeyer
Steinenmul,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Steinenmul
Krattiger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Krattiger
Weidelin,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Weidelin
Reinsperger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Reinsperger
Indlekofer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Indlekofer
von Salis,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_von_Salis
Hippenmeyer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hippenmeyer
Tribelhorn,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Tribelhorn
Gunthard,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gunthard
Chevalier du Pin,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Chevalier_du_Pin
Terftinger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Terftinger
Schimon,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schimon
Beier,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Beier
Rohner,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Rohner
Kuoni,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kuoni
Gehret,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gehret
Schamper,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schamper
Sedelberger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Sedelberger
Sibenhaar,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Sibenhaar
Bäwi,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Baewi
Hewer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hewer
Zephius,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Zephius
Stadler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Stadler
Köppli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Koeppli
Stänz,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Staenz
Geuschel,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Geuschel
Schädli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schaedli
Odier,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Odier
Marer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Marer
Marmet,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Marmet
Tourtat,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Tourtat
Klimm,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Klimm
Dräyer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Draeyer
Nördlinger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Noerdlinger
Süsli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Suesli
Raths,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Raths
Gerbick,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gerbick
Hemmeler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hemmeler
Epp,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Epp
Waltiker,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Waltiker
Zingre,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Zingre
Tschopp,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Tschopp
Signer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Signer
Einhauser,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Einhauser
Hänger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Haenger
Schöderli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schoederli
Rychner,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Rychner
Rob,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Rob
Kermann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kermann
Dies,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Dies
Haberstock,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Haberstock
Beljean,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Beljean
Ros,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ros
Fluter,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Fluter
Simon,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Simon
Andersen,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Andersen
Elmer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Elmer
Bollhammer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bollhammer
Ganlay,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ganlay
Anthoni,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Anthoni
Steiff,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Steiff
Deringer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Deringer
Vival,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Vival
Wydemann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Wydemann
Casam,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Casam
Ringli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ringli
Capus,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Capus
Kälenmann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kaelenmann
Zinea,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Zinea
Affentrang,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Affentrang
Lindinner,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Lindinner
Briegger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Briegger
Schönwiler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schoenwiler
Büchel,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Buechel
Kindlin,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kindlin
Läbsack,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Laebsack
Krader,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Krader
Belo,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Belo
Bell,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bell
Eicher,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Eicher
Reichsteiner,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Reichsteiner
Brohy,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Brohy
Belz,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Belz
Leimgruber,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Leimgruber
Simler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Simler
Cambefort,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Cambefort
Hofherr,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hofherr
Eisenhart,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Eisenhart
Lechner,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Lechner
Nüssli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Nuessli
Rogg,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Rogg
Verklärer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Verklaerer
Himlispach,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Himlispach
Burkhart,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Burkhart
Köchli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Koechli
Geissmann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Geissmann
Oefeli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Oefeli
Burkhard,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Burkhard
Erbacher,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Erbacher
Spuhler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Spuhler
Hinger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hinger
Henggeler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Henggeler
Seckler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Seckler
Wüger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Wueger
Engeler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Engeler
Lerber,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Lerber
Knäblin,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Knaeblin
Oettli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Oettli
Brögi,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Broegi
Werker,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Werker
Ensslin,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ensslin
Rothweiler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Rothweiler
Deller,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Deller
Seewer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Seewer
von Hochreutiner,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_von_Hochreutiner
Gremlacher,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gremlacher
Wepfer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Wepfer
Lärer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Laerer
Gysi,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gysi
Forer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Forer
Göpfert,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Goepfert
Donatus,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Donatus
Anhorn,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Anhorn
Saldat,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Saldat
Spahni,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Spahni
Scheitlin,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Scheitlin
Zobrist,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Zobrist
Moosheer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Moosheer
Rohrer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Rohrer
Christener,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Christener
Diezel,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Diezel
Keringer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Keringer
Grieb,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Grieb
Leben,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Leben
Stachelburger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Stachelburger
Bucheler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bucheler
Berschenacher,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Berschenacher
Verrasca,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Verrasca
Scharli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Scharli
Stirnemann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Stirnemann
Goldenmann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Goldenmann
Kym,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kym
Malacrida,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Malacrida
Ritzmann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ritzmann
Baltensweiler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Baltensweiler
Keser,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Keser
Stettbacher,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Stettbacher
Finsterbach,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Finsterbach
Wohlfahrt,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Wohlfahrt
Ditscher,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ditscher
Bion,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bion
Lattmann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Lattmann
Brier,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Brier
Rheiniger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Rheiniger
Stüsser,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Stuesser
Zangg,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Zangg
Schwitzler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schwitzler
Link,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Link
Leeger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Leeger
Lind,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Lind
Süslig,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Sueslig
Mauz,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Mauz
Sigelharz,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Sigelharz
Rech,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Rech
Brüdler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bruedler
Kürsteiner,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kuersteiner
Setzstab,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Setzstab
Meuchli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Meuchli
Brochet,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Brochet
